not using,entry complete,accession,length,host,country,state,county,city,isolation,collection_date,latitude,longitude,name,notes,remove
,x,KX547530,10787,Passer domesticus,USA,New York,Dutchess,,,9/30/05,,,"West Nile virus strain WNV-1/Passer domesticus/USA/05002480/2005, complete genome","Direct Submission, no citation",
,x,KX547531,10787,Culex,USA,New York,Erie,,,8/13/03,,,"West Nile virus strain WNV-1/Culex/USA/34030043/2003, complete genome","Direct Submission, no citation",
,x,KX547532,10787,Cyanocitta cristata,USA,New York,Suffolk,,,8/1/05,,,"West Nile virus strain WNV-1/Cyanocitta cristata /USA/05001754/2005, complete genome","Direct Submission, no citation",
,x,KX547533,10787,Corvus brachyrhynchos,USA,New York,Cattaraugus,,,5/20/04,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/04000630/2004, complete genome","Direct Submission, no citation",
,,KX547534,,,,,,,,,,,,,
,x,KX547535,10787,Cyanocitta cristata,USA,New York,Schenectady,,,9/6/07,,,"West Nile virus strain WNV-1/Cyanocitta cristata /USA/07VER01184/2007, complete genome","Direct Submission, no citation",
,x,KX547536,10787,Corvus brachyrhynchos,USA,New York,Chautauqua,,,6/1/04,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/04000686/2004, complete genome","Direct Submission, no citation",
,x,KX547537,10787,Culex,USA,New York,Suffolk,,,9/27/11,,,"West Nile virus strain WNV-1/Culex/USA/11511617/2011, complete genome","Direct Submission, no citation",
,x,KX547538,10787,Culex,USA,New York,Nassau,,,8/15/01,,,"West Nile virus strain WNV-1/Culex/USA/34010014/2001, complete genome","Direct Submission, no citation",
,x,KX547539,10787,Corvus brachyrhynchos,USA,New York,Tompkins,,,8/22/07,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/07VER001227/2007, complete genome","Direct Submission, no citation",
,x,KX547540,10787,,USA,New York,Onondaga,,,9/27/12,,,"West Nile virus strain WNV-1/Culiseta sp./USA/12330516/2012, complete genome","Direct Submission, no citation",
,x,KX547541,10787,Culex,USA,New York,Nassau,,,8/28/09,,,"West Nile virus strain WNV-1/Culex/USA/09290476/2009, complete genome","Direct Submission, no citation",
,x,KX547542,10787,Corvus brachyrhynchos,USA,New York,Erie,,,6/7/04,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/04000758/2004, complete genome","Direct Submission, no citation",
,x,KX547543,10787,Culex,USA,New York,Westchester,,,9/5/07,,,"West Nile virus strain WNV-1/Culex/USA/07590350/2007, complete genome","Direct Submission, no citation",
,x,KX547544,10787,,USA,New York,Onondaga,,,8/26/09,,,"West Nile virus strain WNV-1/Accipiter striatus/USA/09VER00446/2009, complete genome","Direct Submission, no citation",
,x,KX547545,10781,Corvus brachyrhynchos,USA,New York,Monroe,,,9/28/07,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/07VER01310/2007, complete genome","Direct Submission, no citation",
,x,KX547546,10787,Corvus brachyrhynchos,USA,New York,Otsego,,,9/19/06,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/06VER01758/2006, complete genome","Direct Submission, no citation",
,x,KX547547,10787,,USA,New York,Oswego,,,8/23/12,,,"West Nile virus strain WNV-1/Culiseta sp./USA/12330496/2012, complete genome","Direct Submission, no citation",
,x,KX547548,10786,,USA,New York,Oswego,,,9/2/14,,,"West Nile virus strain WNV-1/Culiseta sp./USA/14370649/2014, complete genome","Direct Submission, no citation",
,x,KX547549,10787,Corvus brachyrhynchos,USA,New York,Cortland,,,10/2/03,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/0303362/2003, complete genome","Direct Submission, no citation",
,x,KX547550,10787,,USA,New York,Onondaga,,,9/4/03,,,"West Nile virus strain WNV-1/Culiseta sp./USA/36030394/2003, complete genome","Direct Submission, no citation",
,x,KX547551,10787,,USA,New York,Onondaga,,,10/3/13,,,"West Nile virus strain WNV-1/Culiseta sp./USA/13330664/2013, complete genome","Direct Submission, no citation",
,x,KX547552,10787,Cyanocitta cristata,USA,New York,Kings,,,9/16/10,,,"West Nile virus strain WNV-1/Cyanocitta cristata /USA/10VER00219/2010, complete genome","Direct Submission, no citation",
,x,KX547553,10787,Cyanocitta cristata,USA,New York,Jefferson,,,9/16/06,,,"West Nile virus strain WNV-1/Cyanocitta cristata /USA/06VER01768/2006, complete genome","Direct Submission, no citation",
,x,KX547554,10787,Turdus migratorius,USA,New York,Bronx,,,9/12/02,,,"West Nile virus strain WNV-1/Turdus migratorius/USA/02003847/2002, complete genome","Direct Submission, no citation",
,x,KX547555,10787,Culex,USA,New York,Orange,,,7/17/12,,,"West Nile virus strain WNV-1/Culex/USA/12350098/2012, complete genome","Direct Submission, no citation",
,x,KX547556,10787,,USA,New York,Oswego,,,9/6/12,,,"West Nile virus strain WNV-1/Culiseta sp./USA/12370596/2012, complete genome","Direct Submission, no citation",
,x,KX547557,10787,Cyanocitta cristata,USA,New York,Suffolk,,,9/22/09,,,"West Nile virus strain WNV-1/Cyanocitta cristata /USA/09VER0543/2009, complete genome","Direct Submission, no citation",
,x,KX547558,10787,Culex,USA,New York,Nassau,,,9/4/08,,,"West Nile virus strain WNV-1/Culex/USA/08290350/2008, complete genome","Direct Submission, no citation",
,x,KX547559,10786,Culex,USA,New York,Nassau,,,9/11/12,,,"West Nile virus strain WNV-1/Culex/USA/12290787/2012, complete genome","Direct Submission, no citation",
,x,KX547560,10787,,USA,New York,Suffolk,,,9/17/05,,,"West Nile virus strain WNV-1/Carduelis tristis/USA/04002351/2005, complete genome","Direct Submission, no citation",
,x,KX547561,10781,Corvus brachyrhynchos,USA,New York,Suffolk,,,9/1/09,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/09VER00490/2009, complete genome","Direct Submission, no citation",
,x,KX547562,10787,Culex,USA,New York,Erie,,,7/27/10,,,"West Nile virus strain WNV-1/Culex/USA/10141354/2010, complete genome","Direct Submission, no citation",
,x,KX547563,10787,Culex,USA,New York,Westchester,,,8/9/06,,,"West Nile virus strain WNV-1/Culex/USA/06590371/2006, complete genome","Direct Submission, no citation",
,x,KX547564,10787,Corvus brachyrhynchos,USA,New York,Suffolk,,,8/19/02,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/02002940/2002, complete genome","Direct Submission, no citation",
,x,KX547565,10787,,USA,New York,Onondaga,,,9/24/13,,,"West Nile virus strain WNV-1/Culiseta sp./USA/13330653/2013, complete genome","Direct Submission, no citation",
,x,KX547566,10787,Culex,USA,New York,Onondaga,,,7/24/02,,,"West Nile virus strain WNV-1/Culex/USA/30020260/2002, complete genome","Direct Submission, no citation",
,x,KX547567,10787,Corvus brachyrhynchos,USA,New York,Cortland,,,8/26/06,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/06VER01622/2006, complete genome","Direct Submission, no citation",
,x,KX547568,10787,Corvus brachyrhynchos,USA,New York,Albany,,,8/20/10,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/10VER00181/2010, complete genome","Direct Submission, no citation",
,x,KX547569,10787,Corvus brachyrhynchos,USA,New York,Chautauqua,,,8/9/06,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/06VER01431/2006, complete genome","Direct Submission, no citation",
,x,KX547570,10787,Cyanocitta cristata,USA,New York,Rockland,,,9/2/05,,,"West Nile virus strain WNV-1/Cyanocitta cristata /USA/05002442/2005, complete genome","Direct Submission, no citation",
,x,KX547571,10788,Corvus brachyrhynchos,USA,New York,Rockland,,,9/13/05,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/05002243/2005, complete genome","Direct Submission, no citation",
,x,KX547572,10787,Culex,USA,New York,Nassau,,,7/6/10,,,"West Nile virus strain WNV-1/Culex/USA/10290128/2010, complete genome","Direct Submission, no citation",
,x,KX547573,10787,Culex,USA,New York,Niagara,,,8/4/03,,,"West Nile virus strain WNV-1/Culex/USA/35030523/2003, complete genome","Direct Submission, no citation",
,x,KX547574,10787,Culex,USA,New York,Suffolk,,,7/10/12,,,"West Nile virus strain WNV-1/Culex/USA/12510357/2012, complete genome","Direct Submission, no citation",
,x,KX547575,10787,Culex,USA,New York,Suffolk,,,6/20/12,,,"West Nile virus strain WNV-1/Culex/USA/12510121/2012, complete genome","Direct Submission, no citation",
,x,KX547576,10787,,USA,New York,Onondaga,,,10/7/11,,,"West Nile virus strain WNV-1/Culiseta sp./USA/11330675/2011, complete genome","Direct Submission, no citation",
,x,KX547577,10787,Corvus brachyrhynchos,USA,New York,Herkimer,,,7/14/04,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/04001515/2004, complete genome","Direct Submission, no citation",
,x,KX547578,10787,Cyanocitta cristata,USA,New York,Queens,,,10/18/05,,,"West Nile virus strain WNV-1/Cyanocitta cristata /USA/05002661/2005, complete genome","Direct Submission, no citation",
,x,KX547579,10787,,USA,New York,Nassau,,,7/20/12,,,"West Nile virus strain WNV-1/Aedes sp./USA/12290389/2012, complete genome","Direct Submission, no citation",
,x,KX547580,10787,Corvus brachyrhynchos,USA,New York,Niagara,,,8/13/08,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/08VER00838/2008, complete genome","Direct Submission, no citation",
,x,KX547581,10787,Culex,USA,New York,Putnam,,,7/29/03,,,"West Nile virus strain WNV-1/Culex/USA/32030443/2003, complete genome","Direct Submission, no citation",
,x,KX547582,10787,Culex,USA,New York,Rockland,,,7/2/10,,,"West Nile virus strain WNV-1/Culex/USA/10430041/2010, complete genome","Direct Submission, no citation",
,x,KX547583,10787,Corvus brachyrhynchos,USA,New York,Suffolk,,,6/4/04,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/04000729/2004, complete genome","Direct Submission, no citation",
,x,KX547584,10787,Corvus brachyrhynchos,USA,New York,Chemung,,,9/6/02,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/02002451/2002, complete genome","Direct Submission, no citation",
,x,KX547585,10787,Corvus brachyrhynchos,USA,New York,Albany,,,9/2/09,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/09VER00457/2009, complete genome","Direct Submission, no citation",
,x,KX547586,10787,Culex,USA,New York,Dutchess,,,9/19/02,,,"West Nile virus strain WNV-1/Culex/USA/39020322/2002, complete genome","Direct Submission, no citation",
,x,KX547587,10787,Turdus migratorius,USA,New York,Suffolk,,,8/3/06,,,"West Nile virus strain WNV-1/Turdus migratorius/USA/06VER01218/2006, complete genome","Direct Submission, no citation",
,x,KX547588,10787,Turdus migratorius,USA,New York,Kings,,,8/27/04,,,"West Nile virus strain WNV-1/Turdus migratorius/USA/04002633/2004, complete genome","Direct Submission, no citation",
,x,KX547589,10787,Cyanocitta cristata,USA,New York,Queens,,,8/24/07,,,"West Nile virus strain WNV-1/Cyanocitta cristata /USA/07VER01195/2007, complete genome","Direct Submission, no citation",
,x,KX547590,10787,Carpodacus mexicanus,USA,New York,Queens,,,9/9/04,,,"West Nile virus strain WNV-1/Carpodacus mexicanus/USA/04002738/2004, complete genome","Direct Submission, no citation",
,x,KX547591,10787,Cyanocitta cristata,USA,New York,Rockland,,,9/2/04,,,"West Nile virus strain WNV-1/Cyanocitta cristata /USA/04002666/2004, complete genome","Direct Submission, no citation",
,x,KX547592,10787,Culex,USA,New York,Albany,,,8/22/03,,,"West Nile virus strain WNV-1/Culex/USA/38030077/2003, complete genome","Direct Submission, no citation",
,x,KX547593,10787,Cyanocitta cristata,USA,New York,Washington,,,9/28/03,,,"West Nile virus strain WNV-1/Cyanocitta cristata /USA/03003243/2003, complete genome","Direct Submission, no citation",
,x,KX547594,10787,,USA,New York,Westchester,,,7/31/13,,,"West Nile virus strain WNV-1/Aedes sp./USA/13590333/2013, complete genome","Direct Submission, no citation",
,x,KX547595,10787,Corvus brachyrhynchos,USA,New York,Dutchess,,,8/23/07,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/07VER00062/2007, complete genome","Direct Submission, no citation",
,x,KX547596,10787,,USA,New York,Suffolk,,,8/11/05,,,"West Nile virus strain WNV-1/Quiscalus quiscula/USA/05001917/2005, complete genome","Direct Submission, no citation",
,x,KX547597,10787,Cyanocitta cristata,USA,New York,Richmond,,,9/14/04,,,"West Nile virus strain WNV-1/Cyanocitta cristata /USA/04002726/2004, complete genome","Direct Submission, no citation",
,x,KX547598,10787,Corvus brachyrhynchos,USA,New York,Dutchess,,,9/3/09,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/09VER0463/2009, complete genome","Direct Submission, no citation",
,x,KX547599,10787,Culex,USA,New York,Westchester,,,9/29/05,,,"West Nile virus strain WNV-1/Culex/USA/40050264/2005, complete genome","Direct Submission, no citation",
,x,KX547600,10787,Corvus brachyrhynchos,USA,New York,Rensselaer,,,9/13/10,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/10VER00203/2010, complete genome","Direct Submission, no citation",
,x,KX547601,10787,,USA,New York,Nassau,,,8/9/10,,,"West Nile virus strain WNV-1/Aedes sp./USA/10290275/2010, complete genome","Direct Submission, no citation",
,x,KX547602,10787,Culex,USA,New York,Westchester,,,9/1/00,,,"West Nile virus strain WNV-1/Culex/USA/36000384/2000, complete genome","Direct Submission, no citation",
,x,KX547603,10787,Corvus brachyrhynchos,USA,New York,Saratoga,,,9/20/02,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/02003698/2002, complete genome","Direct Submission, no citation",
,x,KX547604,10787,Culex,USA,New York,Erie,,,8/28/13,,,"West Nile virus strain WNV-1/Culex/USA/13140109/2013, complete genome","Direct Submission, no citation",
,x,KX547605,10787,Corvus brachyrhynchos,USA,New York,Lewis,,,7/11/04,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/04001448/2004, complete genome","Direct Submission, no citation",
,x,KX547606,10788,Culex,USA,New York,Rockland,,,8/1/08,,,"West Nile virus strain WNV-1/Culex/USA/08430248/2008, complete genome","Direct Submission, no citation",
,x,KX547607,10787,Culex,USA,New York,Erie,,,8/28/06,,,"West Nile virus strain WNV-1/Culex/USA/06141356/2006, complete genome","Direct Submission, no citation",
,x,KX547608,10787,Culex,USA,New York,Erie,,,8/25/09,,,"West Nile virus strain WNV-1/Culex/USA/09141430/2009, complete genome","Direct Submission, no citation",
,x,KX547609,10787,Sciurus carolinensis,USA,New York,Albany,,,9/25/03,,,"West Nile virus strain WNV-1/Sciurus carolinensis/USA/03002870/2003, complete genome","Direct Submission, no citation",
,x,KX547610,10787,Culex,USA,New York,Monroe,,,8/10/04,,,"West Nile virus strain WNV-1/Culex/USA/33040384/2004, complete genome","Direct Submission, no citation",
,x,KX547611,10787,Corvus brachyrhynchos,USA,New York,Columbia,,,8/27/09,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/09VER00439/2009, complete genome","Direct Submission, no citation",
,x,KX547612,10787,Culex,USA,New York,Suffolk,,,8/21/12,,,"West Nile virus strain WNV-1/Culex/USA/12510875/2012, complete genome","Direct Submission, no citation",
,x,KX547613,10787,,USA,New York,Suffolk,,,8/27/03,,,"West Nile virus strain WNV-1/Culiseta sp./USA/36030179/2003, complete genome","Direct Submission, no citation",
,x,KX547614,10788,Culex,USA,New York,Erie,,,7/6/05,,,"West Nile virus strain WNV-1/Culex/USA/29050196/2005, complete genome","Direct Submission, no citation",
,x,KX547615,10787,Corvus brachyrhynchos,USA,New York,Suffolk,,,7/26/06,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/06VER01227/2006, complete genome","Direct Submission, no citation",
,x,KX547616,10787,Corvus brachyrhynchos,USA,New York,Kings,,,9/20/07,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/07VER01315/2007, complete genome","Direct Submission, no citation",
,x,KX547617,10787,Culex,USA,New York,Orange,,,8/26/03,,,"West Nile virus strain WNV-1/Culex/USA/37030146/2003, complete genome","Direct Submission, no citation",
,x,KX547618,10787,Corvus brachyrhynchos,USA,New York,Ulster,,,9/25/03,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/0303357/2003, complete genome","Direct Submission, no citation",
,x,KX547619,10787,,USA,New York,Onondaga,,,8/15/02,,,"West Nile virus strain WNV-1/Culiseta sp./USA/33020408/2002, complete genome","Direct Submission, no citation",
,x,KX547620,10787,Corvus brachyrhynchos,USA,New York,Jefferson,,,8/29/02,,,"West Nile virus strain WNV-1/Corvus brachyrhynchos/USA/02003322/2002, complete genome","Direct submission, no citation",
,x,KX547621,10787,Cyanocitta cristata,USA,New York,Nassau,,,9/29/04,,,"West Nile virus strain WNV-1/Cyanocitta cristata /USA/04002851/2004, complete genome","Direct submission, no citation",
,x,KY216149,11016,Culex pipiens,USA,New York,Suffolk,Islip,Pooled insects,6/20/12,,,"West Nile virus isolate 121, complete genome",,
,x,KY216150,11016,Culex pipiens,USA,New York,Suffolk,Islip,Pooled insects,7/11/12,,,"West Nile virus isolate 382, complete genome",,
,x,KY216151,11001,Culex pipiens,USA,New York,Suffolk,Huntington,Pooled insects,7/17/12,,,"West Nile virus isolate 456, complete genome",,
,x,KY216152,11001,Culex pipiens,USA,New York,Suffolk,Huntington,Pooled insects,7/17/12,,,"West Nile virus isolate 458, complete genome",,
,x,KY216153,11015,Culex pipiens,USA,New York,Suffolk,Islip,Pooled insects,7/25/12,,,"West Nile virus isolate 557, complete genome",,
,x,KY216155,11007,Culex pipiens,USA,New York,Suffolk,Huntington,Pooled insects,7/31/12,,,"West Nile virus isolate 598, complete genome",,
,x,KY229068,11015,Culex pipiens,USA,New York,Suffolk,Islip,Pooled insects,8/1/12,,,"West Nile virus isolate 653, complete genome",,
,x,KY229069,11013,Culex pipiens,USA,New York,Suffolk,Huntington,Pooled insects,8/7/12,,,"West Nile virus isolate 722, complete genome",,
,x,KY229070,11014,Culex pipiens,USA,New York,Suffolk,Islip,Pooled insects,8/9/12,,,"West Nile virus isolate 733, complete genome",,
,x,KY229071,11015,Culex pipiens,USA,New York,Suffolk,Islip,Pooled insects,8/7/12,,,"West Nile virus isolate 737, complete genome",,
